AREA,CODE
"University Park Homeowners Association, Clearwater, FL",13596
"University Park, Charlotte, NC",5551
"University Park, Dayton, OH",2815
"University Park, Denver, CO",995
"University Park, Flint, MI",14170
"University Park, Fort Collins, CO",14139
"University Park, Gainesville, FL",9493
"University Park, Gary, IN",1947
"University Park, Huntsville, AL",8940
"University Park, Irvine, CA",3064
"University Park, Jacksonville, FL",12173
"University Park, Los Angeles, CA",9559
"University Park, Portland, OR",3585
"University Park, San Antonio, TX",15668
"University Park, Tempe, AZ",5339
"University Park, Tulsa, OK",6128
"University Pines, Lubbock, TX",11225
"University Place, Fort Worth, TX",7612
"University Place, Houston, TX",528
"University Place, Lawrence, KS",13929
"University Place, Lincoln, NE",2914
"University Row, Dayton, OH",6197
"University South, Evansville, IN",2272
"University South, Palo Alto, CA",4314
"University Square, Tampa, FL",12033
"University Terrace, Claremont, CA",14867
"University Town Center, Irvine, CA",3390
"University Village - Little Italy, Chicago, IL",552
"University Village, Gainesville, FL",10139
"University West, Fort Worth, TX",6675
"University, Bozeman, MT",14329
"University, Buffalo, NY",3452
"University, Chattanooga, TN",13923
"University, Denver, CO",2949
"University, Jonesboro, AR",14267
"University, Louisville, KY",12204
"University, Riverside, CA",2613
"University, San Bernardino, CA",4425
"University, Stockton, CA",2739
"University, Syracuse, NY",3709
"University, Tuscaloosa, AL",9557
"University, Waco, TX",9558
"Upland Park, Avondale, AZ",14993
"Uplands, Baltimore, MD",7088
"Uplands, Lake Oswego, OR",7095
"Upper Albany, Hartford, CT",3148
"Upper B Street, Hayward, CA",3666
"Upper Baseline, Little Rock, AR",814
"Upper Boggy Creek, Austin, TX",12480
"Upper Brooklyn, Minot, ND",15135
"Upper Burton Creek, Bryan, TX",11714
"Upper Clinton Hill, Newark, NJ",565
"Upper College Heights, Fredericksburg, VA",10414
"Upper Deer Valley, Park City, UT",11960
"Upper Dimond, Oakland, CA",3386
"Upper Downtown, Agoura Hills, CA",14466
"Upper Duvall, Key West, FL",9937
"Upper East Side, Milwaukee, WI",4353
"Upper East Side, NY, NY",7
"Upper East Side, San Marino, CA",5116
"Upper East, Santa Barbara, CA",4588
"Upper Eastside, Miami, FL",833
"Upper Eastside, Olympia, WA",6816
"Upper Eastside, Wilmington, DE",10352
"Upper Falls, Rochester, NY",3293
"Upper Fells Point, Baltimore, MD",1412
"Upper Grand Lagoon, Panama City, FL",753
"Upper Greenlaw Estates, Flagstaff, AZ",10310
"Upper Hill, Pittsburgh, PA",5224
"Upper Hill, Springfield, MA",3102
"Upper Kensington, Philadelphia, PA",2118
"Upper Land Park, Sacramento, CA",4028
"Upper Lawrenceville, Pittsburgh, PA",4576
"Upper Nazareth Township, Nazareth, PA",1398
"Upper Nyack, Clarkstown, NY",1677
"Upper Orchard, Levittown, PA",15088
"Upper Peralta Creek, Oakland, CA",4571
"Upper Rattlesnake, Missoula, MT",12557
"Upper Rockridge, Oakland, CA",3429
"Upper Roseville, Newark, NJ",2624
"Upper Roxborough, Philadelphia, PA",2164
"Upper Vailsburg, Newark, NJ",588
"Upper Washington Avenue, Albany, NY",5943
"Upper West Ridge, Woodinville, WA",9636
"Upper West Side, Fort Worth, TX",8145
"Upper West Side, NY, NY",4
"Upper Westside, Eau Claire, WI",10370
"Upton, Baltimore, MD",3574
"Uptown, Augusta, GA",13171
"Uptown, Chicago, IL",414
"Uptown, Harrisburg, PA",2097
"Uptown, Kenosha, WI",10713
"Uptown, Milwaukee, WI",3290
"Uptown, New Orleans, LA",12355
"Uptown, Palmetto, FL",11116
"Uptown, Racine, WI",14321
"Uptown, Seattle, WA",3904
"Uptown, Wichita, KS",12811
"Urban Plains, Fargo, ND",15403
"Urbandale-Parkdale, Dallas, TX",12006
"US 19 Corridor, New Port Richey, FL",6985
"US Naval Base, New Orleans, LA",13009
"US Navy Little Creek Amphibious Base, Virginia Beach, VA",13079
"Utah Park, Aurora, CO",3513
"Utopia, NY, NY",4813
"Val Vista Classic, Gilbert, AZ",7605
"Val Vista Lakes, Gilbert, AZ",3431
"Val Vista Meadows, Gilbert, AZ",6813
"Val Vista Park, Gilbert, AZ",6334
"Val Vista Place, Gilbert, AZ",6753
"Vale and Hamilton Hill, Schenectady, NY",9824
"Valencia Heights, Lakeland, FL",13633
"Valencia Park Homeowners Association, Clearwater, FL",13501
"Valencia Park, San Diego, CA",2781
"Valencia West, Tucson, AZ",1219
"Valencia, Jupiter, FL",9494
"Valencia, San Antonio, TX",12709
"Valencia, Santa Clarita, CA",156
"Valhalla, Milwaukee, WI",4077
"Valle Crucis, Banner Elk, NC",8992
"Vallejo heights, Vallejo, CA",10172
"Vallersville, Plymouth, MA",8924
"Valley Adams, Santa Ana, CA",3946
"Valley College, San Bernardino, CA",5518
"Valley Cottage, Clarkstown, NY",974
"Valley Creek North, Garland, TX",7991
"Valley Creek, Garland, TX",8269
"Valley Falls, Cumberland, RI",1849
"Valley Forge, Milwaukee, WI",13619
"Valley Gardens, Albuquerque, NM",13036
"Valley Glen, Los Angeles, CA",273
"Valley Green, Nashville, TN",7979
"Valley Grove, Nashville, TN",7798
"Valley Hi North, San Antonio, TX",12774
"Valley High Manor, Des Moines, IA",7795
"Valley High, Pleasant Hill, CA",14471
"Valley High-North Laguna, Sacramento, CA",190
"Valley Industrial, Woodinville, WA",14352
"Valley Mills, Indianapolis, IN",1905
"Valley Park Forest, Fort Wayne, IN",7511
"Valley Park, Baton Rouge, LA",9434
"Valley Place, Fort Wayne, IN",8416
"Valley Ranch, Irving, TX",2415
"Valley Run, Durham, NC",14525
"Valley Station, Louisville, KY",339
"Valley Street, Portland, ME",13191
"Valley View - Cloverland, Nashville, TN",7082
"Valley View Estates, Lafayette, CA",14328
"Valley View Garden, Columbia, MO",15010
"Valley View, Dubuque, IA",9650
"Valley View, Everett, WA",6209
"Valley View, Henderson, NV",2699
"Valley View, Independence, MO",9674
"Valley View, Jonesboro, AR",11954
"Valley View, San Bernardino, CA",5397
"Valley Village, Los Angeles, CA",349
"Valley Vista, Lewisville, TX",11717
"Valley Vue, Renton, WA",8418
"Valley West, Nashville, TN",6945
"Valley, Buffalo, NY",6466
"Valley, Providence, RI",3482
"Valleybrook, Durham, NC",14060
"Valleyview Acres, Sacramento, CA",7913
"Valleyview Heights, Columbus, OH",6794
"Valverde, Denver, CO",4184
"Vamo, Sarasota, FL",1721
"Van Arsdale, Arvada, CO",10214
"Van Buskirk, Stockton, CA",2905
"Van Mall, Vancouver, WA",3678
"Van Ness - Civic Center, San Francisco, CA",2823
"Van Nest, NY, NY",2667
"Van Nuys, Los Angeles, CA",15
"Van Steuban, Detroit, MI",1120
"Vance Jackson, San Antonio, TX",11821
"VanChaMasShe, Madison, WI",13723
"Vancouver Heights, Vancouver, WA",3808
"Vanderveen Crossing, Columbia, MO",10768
"Vandeventer, Saint Louis, MO",5109
"Vantage Pointe, Durham, NC",10037
"Vantage Pointe, Nashville, TN",8520
"Vasa, Bellevue, WA",5183
"Vasaro, Chandler, AZ",7943
"Vassar Park, Canton, OH",11246
"Vasser Village (Lincoln Park), Columbus, OH",5067
"Vauxhall, Union, NJ",8722
"VCU, Richmond, VA",4233
"Vedado, West Palm Beach, FL",13540
"Venable, Charlottesville, VA",12064
"Venetia, Jacksonville, FL",1661
"Venetia, Mobile, AL",5802
"Venetian Hills, Atlanta, GA",1515
"Venetian Isles, Saint Petersburg, FL",6766
"Venice, Los Angeles, CA",242
"Venitian Gardens, Miami Gardens, FL",10262
"Ventura College, Ventura, CA",11683
"Ventura River, Longview, WA",15503
"Ventura Village, Minneapolis, MN",3402
"Ventura, Orlando, FL",1389
"Ventura, Palo Alto, CA",4751
"VerCello, Renton, WA",8005
"Verdemont, San Bernardino, CA",911
"Verdi Estates, Torrance, CA",7533
"Verdugo Viejo, Glendale, CA",2923
"Verdugo Woodlands, Glendale, CA",3127
"Vermilipn Heights, Danville, IL",14027
"Vermillion Hills, Levittown, PA",9122
"Vernon Heights, Lake Worth, FL",11060
"Vernon, Portland, OR",4659
"Verona Hills, Kansas City, MO",12697
"Verplanck, Manchester, CT",1953
"Vesey, Fort Wayne, IN",6693
"Veterans Memorial Park, York, PA",10535
"Veterans Park, Boise, ID",12470
"Via Marina, Oxnard, CA",10569
"Via Sorento, Gilbert, AZ",8261
"Via Zurita, Claremont, CA",14474
"Viavant-Venetian Isles, New Orleans, LA",13356
"Victoria Farms, Baton Rouge, LA",9742
"Victoria Hills, Renton, WA",7817
"Victoria Park, Fort Lauderdale, FL",1160
"Victoria Park, Fort Wayne, IN",6619
"Victoria Park, Renton, WA",7213
"Victoria, Riverside, CA",875
"Victorian Village, Columbus, OH",3843
"Victoriano, Moreno Valley, CA",10120
"Victory Gardens, San Marcos, TX",15046
"Victory Heights, Savannah, GA",14014
"Victory Heights, Seattle, WA",3630
"Victory Hills, Albuquerque, NM",1511
"Victory Manor-East Hill-Donwood, Savannah, GA",15346
"Victory, Minneapolis, MN",3784
"Vienna Woods, Tulsa, OK",8026
"View Basin, Gig Harbor, WA",2255
"View Ridge, Seattle, WA",3988
"View Ridge-Madison, Everett, WA",3395
"Viking Hills, Rochester, MN",15371
"Viking Park, Rochester, MN",11393
"Vilas, Madison, WI",5146
"Vilbig, Irving, TX",10021
"Villa Capri, Kenosha, WI",11757
"Villa Del Monte, Monterey, CA",14520
"Villa Del Trio, Greenacres, FL",11164
"Villa Heights, Charlotte, NC",1723
"Villa Heights, Norfolk, VA",15282
"Villa Heights, Roanoke, VA",9251
"Villa Madeira, Gilbert, AZ",6819
"Villa Park, Denver, CO",3000
"Villa Park, Moline, IL",9379
"Villa Park, Trenton, NJ",1417
"Villa Royale III, Mesa, AZ",7681
"Village 11, Sacramento, CA",3643
"Village 12, Sacramento, CA",4259
"Village 14, Sacramento, CA",8028
"Village 2, Sacramento, CA",4586
"Village 5, Sacramento, CA",13478
"Village 7, Sacramento, CA",3884
"Village 9, Sacramento, CA",3718
"Village at Fishers Landing, Vancouver, WA",6449
"Village at Worthington, Columbus, OH",7794
"Village by the Creek Neighborhood Org., Nashville, TN",7704
"Village Creek, Brooklyn Park, MN",11612
"Village Creek, Fort Worth, TX",8644
"Village Creek, Norwalk, CT",14965
"Village Creek, Plano, TX",11234
"Village De L'Est, New Orleans, LA",12350
"Village East, Aurora, CO",3126
"Village East, Fort Collins, CO",14743
"Village Gardens, Sarasota, FL",8010
"Village Green, Garland, TX",8210
"Village Green, Sacramento, CA",15615
"Village Green-Green Ridge, Aston, PA",1114
"Village Homes, Davis, CA",13346
"Village of Abbeywood, Nashville, TN",8352
"Village of Ashlawn, Nashville, TN",8366
"Village of Boxmere, Nashville, TN",8526
"Village of Buckingham, Fort Wayne, IN",7358
"Village of Cherry Glen, Nashville, TN",8584
"Village of East Davenport, Davenport, IA",11375
"Village of Foxview, Nashville, TN",13822
"Village of Summerwind, Nashville, TN",8585
"Village of the Branch, Smithtown, NY",5310
"Village of Wynnton, Columbus, GA",10115
"Village Park Four, Mesa, AZ",7126
"Village Pond, Columbia, SC",8319
"Village Shires, Northampton Township, PA",1429
"Village West, Fargo, ND",15359
"Village West, Fort Collins, CO",14739
"Village Woods, Fort Wayne, IN",12759
"Village, Carlsbad, CA",15511
"Village, Claremont, CA",9252
"Villages of Brentwood, Nashville, TN",5724
"Villages of Brimhall - Brimhall Classics, Bakersfield, CA",4710
"Villages of Eastridge, Mesa, AZ",5373
"Villages of Greenway Park, Carrollton, TX",14585
"Villages of Hidden Lake, Pflugerville, TX",11575
"Villages of Homeland, Baltimore, MD",7552
"Villages of Larchwood, Nashville, TN",4973
"Villages of Long Hunter, Nashville, TN",8674
"Villages of Oriole, Delray Beach, FL",1380
"Villages of Palm Beach Lakes, West Palm Beach, FL",570
"Villages of Riverwood, Nashville, TN",7824
"Villages of Stonegate, Fort Worth, TX",7745
"Villages of Woodland Springs, Fort Worth, TX",2794
"Villagio, South Brunswick, NJ",15216
"Villas at Belle Parke, Nashville, TN",8536
"Villas at Redland Ranch, San Antonio, TX",8609
"Villas at the Valley Country Club, Aurora, CO",13896
"Villas of Creekwood, Fort Wayne, IN",13759
"Villas Valencia, Mesa, AZ",8208
"Vincenz, Gilbert, AZ",7255
"Vine City, Atlanta, GA",12193
"Vine, Kalamazoo, MI",1315
"Vinegar Hill, NY, NY",13459
"Vinegar Hill, Springfield, IL",10168
"Vinewood, Auburn Hills, MI",9970
"Vineyard Estates, Albuquerque, NM",12414
"Vineyard Estates, Napa, CA",11456
"Vineyard Northwest, Kansas City, MO",12863
"Vineyard, Glendale, CA",2892
"Vineyard, Kansas City, MO",12967
"Vineyard, Roseville, CA",4503
"Vineyards, Renton, WA",7967
"Vineyards-Avalon, Fremont, CA",3479
"Vinnings Glen, Smyrna, GA",14677
"Vintage Oaks, Menlo Park, CA",5404
"Vintage Ranch, Gilbert, AZ",7351
"Vintage Village, Aurora, CO",8087
"Vintage, Napa, CA",9123
"Vinton Highlands, Lafayette, IN",11664
"Vinton, Lafayette, IN",9394
"Vinyards, Chandler, AZ",6040
"Viola Street, Greenville, SC",7362
"Viola, Ramapo, NY",1193
"Violetville, Baltimore, MD",4657
"Violetwood, Levittown, PA",9124
"Virden, Jackson, MS",12504
"Virginia Ave, Lexington, KY",12102
"Virginia Highland, Atlanta, GA",11847
"Virginia Park, Detroit, MI",12941
"Virginia Park, Tampa, FL",1248
"Virginia Union, Richmond, VA",5576
"Virginia Village, Denver, CO",2733
"Visitacion Valley, San Francisco, CA",2598
"Visitation Park, Saint Louis, MO",6403
"Vista Alegre, Gilbert, AZ",7412
"Vista del Arroyo, San Angelo, TX",10328
"Vista Del Monte, Tucson, AZ",5862
"Vista del Mundo, Albuquerque, NM",13043
"Vista del Norte, Albuquerque, NM",1602
"Vista Del Norte, San Antonio, TX",12726
"Vista del Oro, Gilbert, AZ",7873
"Vista Del Verde, Provo, UT",15070
"Vista Dorada, Gilbert, AZ",7535
"Vista East, Orlando, FL",1012
"Vista Encantada, Santa Fe, NM",2264
"Vista Estancia, Gilbert, AZ",8391
"Vista Grande, Albuquerque, NM",12424
"Vista Hills, Rio Rancho, NM",11512
"Vista Lane, Nashville, TN",8537
"Vista Las Palmas, Palm Springs, CA",11002
"Vista Meadows, Fort Worth, TX",5096
"Vista Norte, Palm Springs, CA",10998
"Vista Oaks, Round Rock, TX",11255
"Vista Ridge, Fort Worth, TX",8404
"Vista Ridge, Lewisville, TX",11718
"Vista Verde, Miami Gardens, FL",9133
"Vista, Boise, ID",11842
"Vista, Claremont, CA",9349
"Vista, San Antonio, TX",12891
"Vittum Park, Chicago, IL",4196
"Vogel Park, Milwaukee, WI",4862
"Volker, Kansas City, MO",12378
"Volks, Dearborn, MI",15392
"Von Uhlit Ranch, Napa, CA",11453
"Vose, Beaverton, OR",3124
"W MU-KRPH, Kalamazoo, MI",13072
"WA, Aurora, IL",9532
"WA, Dubuque, IA",9395
"WA, Fargo, ND",9454
"WA, Flint, MI",14402
"WA, Kenosha, WI",9728
"WA, Rochester, MN",9495
"WA, Sunnyvale, CA",2623
"WA, West Sacramento, CA",9729
"Waban, Newton, MA",13912
"Wabash, Lafayette, IN",9392
"Waccabuc, Lewisboro, NY",1811
"Wachovia Highlands, Winston-Salem, NC",6344
"Waddell, Manchester, CT",1930
"Wade, Raleigh, NC",839
"Wadeview Park, Orlando, FL",12208
"Wagener Terrace, Charleston, SC",2268
"Wagon Wheel, Fort Collins, CO",14748
"Wagon Wheel, Mountain View, CA",10798
"Wagon Wheel, Tulsa, OK",5527
"Wahl Park, Milwaukee, WI",4879
"Wahouma, Birmingham, AL",8799
"Waialae-Kahala, Honolulu, HI",826
"Waikiki, Honolulu, HI",398
"Waite Park, Minneapolis, MN",3563
"Wake Forest, Winston-Salem, NC",4349
"Wakefield, Baltimore, MD",5929
"Wakefield, Little Rock, AR",3764
"Wakefield, NY, NY",2487
"Wakefield, Tucson, AZ",3772
"Wakefield, WA, DC",4421
"Walbrook, Baltimore, MD",1678
"Walden Woods, Nashville, TN",8494
"Walden, Fort Wayne, IN",5980
"Walden, Miami Gardens, FL",9355
"Walden, Pensacola, FL",2031
"Waldo Homes, Kansas City, MO",12727
"Wales Garden, Columbia, SC",6307
"Walker's Point, Milwaukee, WI",3253
"Wallace Addition, San Marcos, TX",15054
"Wallace Triangle, Lafayette, IN",11661
"Wallhaven, Akron, OH",1339
"Wallingford, Seattle, WA",2645
"Walltown, Durham, NC",10036
"Walmsley, Richmond, VA",5125
"Walnut Creek, Columbus, OH",4137
"Walnut Creek, Tulsa, OK",7039
"Walnut Grove, Madison, WI",6065
"Walnut Heights, Columbus, OH",932
"Walnut Heights, East Lansing, MI",14882
"Walnut Hill, Milwaukee, WI",4841
"Walnut Hill, Philadelphia, PA",9253
"Walnut Hills, Cincinnati, OH",1119
"Walnut Hills, Columbus, OH",4714
"Walnut Hills, Dayton, OH",1292
"Walnut Meadows, Flagstaff, AZ",10314
"Walnut Park East, Saint Louis, MO",4173
"Walnut Park West, Saint Louis, MO",4340
"Walnut Park, Olympia, WA",13709
"Walnut Ridge, Iowa City, IA",14246
"Walnut Valley, Little Rock, AR",986
"Walnut Village, Irvine, CA",3062
"Walnut Wood, Rancho Cordova, CA",10882
"Walnut, Waterloo, IA",14257
"Walnut-Orange-Walsh, Waterbury, CT",10631
"Walsh Ranch, Round Rock, TX",15320
"Walsh-Humbird, Cumberland, MD",9947
"Walt Whitman, Tulsa, OK",7777
"Walteria, Torrance, CA",3724
"Waltherson, Baltimore, MD",1115
"Walton Hills, Moline, IL",14117
"Walton Oaks, Nashville, TN",8660
"Waluga, Lake Oswego, OR",6238
"Wanamaker, Indianapolis, IN",12909
"Wanskuck, Providence, RI",2800
"Wappo Heights, Charleston, SC",14944
"Ward Meade, Topeka, KS",10095
"Ward Parkway, Kansas City, MO",12527
"Wards Corner, Norfolk, VA",2026
"Warehouse District, Durham, NC",10035
"Warehouse District, Montgomery, AL",15310
"Waretown, Ocean Township, NJ",7677
"Warm Sands, Palm Springs, CA",10991
"Warm Springs Mesa, Boise, ID",12893
"Warm Springs, Fremont, CA",2877
"Warner Canyon-Kite Hill, Mill Valley, CA",11065
"Warner Creek, Pittsfield Township, MI",11181
"Warner Estates, Tempe, AZ",13582
"Warner Park Velley & Highlands, Nashville, TN",7132
"Warner Ranch, Chandler, AZ",5771
"Warren Hills, Fort Collins, CO",10393
"Warren Sherman, Toledo, OH",5056
"Warren South, Warren, PA",13165
"Warren, Youngstown, OH",4558
"Warrendale, Detroit, MI",466
"Warrenton, Tulsa, OK",6967
"Warrenton-Harmitage Hills-Pinehurst, Lexington, KY",12229
"Warwick, Mobile, AL",5732
"Warwick, Richmond, VA",6878
"Warwickshipie Estates, Winston-Salem, NC",13733
"Wasatch Hollow, Salt Lake City, UT",12532
"Wasatch, Provo, UT",14974
"Wasena, Roanoke, VA",9254
"Washburn, La Crosse, WI",14288
"Washington Addition, Jackson, MS",12778
"Washington Avenue Coalition - Memorial Park, Houston, TX",324
"Washington Culver, Culver City, CA",11029
"Washington Heights, Charlotte, NC",5453
"Washington Heights, Chicago, IL",11918
"Washington Heights, Milwaukee, WI",3236
"Washington Heights, NY, NY",14
"Washington Heights, Roanoke, VA",9255
"Washington Heights, Spartanburg, SC",9152
"Washington Highlands, WA, DC",2633
"Washington Highlands, Wauwatosa, WI",14452
"Washington Hill, Baltimore, MD",4871
"Washington Hill, Waterbury, CT",10632
"Washington Hills, Chattanooga, TN",1995
"Washington Hills, Iowa City, IA",10365
"Washington Manor, San Leandro, CA",10725
"Washington Park West, Denver, CO",3265
"Washington Park, Atlanta, GA",12302
"Washington Park, Chicago, IL",774
"Washington Park, Denver, CO",3259
"Washington Park, Hollywood, FL",4809
"Washington Park, Milwaukee, WI",3662
"Washington Park, North Miami Beach, FL",10598
"Washington Park, Providence, RI",3219
"Washington Park, Richmond, VA",6781
"Washington Park, Roanoke, VA",10662
"Washington Park, Winston-Salem, NC",5939
"Washington School, Long Beach, CA",2965
"Washington Shores, Orlando, FL",13281
"Washington Square, Mobile, AL",1610
"Washington Square, Philadelphia, PA",2158
"Washington Square, Santa Ana, CA",4433
"Washington Square, Syracuse, NY",608
"Washington Village, Baltimore, MD",1527
"Washington Virginia Vale, Denver, CO",2735
"Washington Weatley, Kansas City, MO",12677
"Washington-Rosedale, Pottstown, PA",2223
"Washington-Willow, Fayetteville, AR",15024
"Water Catchment Area, West Palm Beach, FL",954
"Water Works, Olathe, KS",11302
"Water's Edge, Norfolk, VA",15303
"Waterbury, Des Moines, IA",4888
"Watercrest Townhomes, Nashville, TN",9717
"Waterfall Crossing, Richardson, TX",8250
"Waterfalls Park, Nashville, TN",8431
"Waterfield, Fort Collins, CO",14812
"Waterford Estates, Garland, TX",8159
"Waterford, Durham, NC",9703
"Waterford, Fort Wayne, IN",13710
"Waterford, Nashville, TN",8355
"Waterfront South, Camden, NJ",11501
"Waterfront, Buffalo, NY",6115
"Waterfront, Palmetto, FL",14322
"Waterfront, Seattle, WA",5532
"Waterglen, Fort Collins, CO",10448
"Waterloo, Stockton, CA",3140
"Waterman, Harrisonburg, VA",14214
"Waters, Lubbock, TX",8952
"Waterside, Stamford, CT",1144
"Waterview at Enchanted Bay, Fort Worth, TX",8403
"Waterview Preservation, Richardson, TX",7970
"Waterview, Portsmouth, VA",9256
"Waterville, Waterbury, CT",8850
"Watrous South, Des Moines, IA",3502
"Watson, Lakeland, FL",13334
"Watts Hospital-Hillandale, Durham, NC",10034
"Watts, Los Angeles, CA",191
"Waughtown, Winston-Salem, NC",4929
"Waunona, Madison, WI",5232
"Waveland Park, Des Moines, IA",4585
